isbn13,medium_id,title,description,published_year,average_rating,num_pages,desc_length,bildlink,categories,author_list,description_clean
9783499267901.0,12737,Die Tage in Paris,"Die romantische Vorgeschichte zu «Ein Bild von dir». Honeymoon in Paris ... ... davon träumen Brautpaare überall auf der Welt. Sophie und Liv leben diesen Traum.Im Paris der Belle Époque verbringt Sophie die ersten Tage an der Seite ihres Mannes, des Malers Édouard Lefèvre. Die Welt, die er ihr, dem Mädchen aus der Provinz, zeigt, ist aufregend und neu. Doch das Leben als Frau eines verarmten Künstlers hat auch seine Schattenseiten. Über hundert Jahre später begibt sich eine andere Braut auf Hochzeitsreise in die Stadt der Liebe. Hals über Kopf haben Liv und David geheiratet. Doch die Tage in Paris sind nicht ganz so unbeschwert und romantisch, wie Liv sich das erhofft hat. Hat sie gerade den Fehler ihres Lebens begangen? Erst ein Gemälde bringt die Liebenden einander wieder näher ... ",2015.0,,112.0,796,https://media1.jpc.de/image/h320/front/0/9783499267901.jpg,Liebe,"['Moyes, Jojo']",die romantische vorgeschichte zu ein bild von dir honeymoon paris davon truman brautpaare berall auf der welt sophie und liv leben diesen traumim paris der belle poque verbringt sophie die ersten tage der seite ihres mannes de malers douard lefvre die welt die er ihr dem mdchen au der provinz zeigt ist aufregend und neu doch da leben al frau eines verarmten knstlers hat auch seine schattenseiten ber hundert jahre spter begibt sich eine andere braut auf hochzeitsreise die stadt der liebe hals ber kopf haben liv und david geheiratet doch die tage paris sind nicht ganz unbeschwert und romantisch wie liv sich da erhofft hat hat sie gerade den fehler ihres lebens begangen erst ein gemlde bringt die liebenden einander wieder nher
9783453417939.0,12740,Pfade der Sehnsucht ,"Als Iona nach Irland kam, wurde sie vom magischen Zirkel um den ODwyer-Clan herzlich aufgenommen und fand in Boyle ihre große Liebe. Ihr Cousin Connor ODwyer hat die Frau fürs Leben noch nicht gefunden, doch auf wundersame Weise fühlt er sich plötzlich zur leidenschaftlichen Meara hingezogen. Das Glück wird getrübt, als Cabhan, der blutrünstige Feind des Clans, Meara benutzt um sie alle zu vernichten. Hält der Kreis der Freunde dieser Herausforderung stand?",2014.0,,414.0,461,https://media1.jpc.de/image/h320/front/0/9783453417939.jpg,Familienkonflikt Liebe,"['Roberts, Nora']",al iona nach irland kam wurde sie vom magischen zirkel um den odwyerclan herzlich aufgenommen und fand boyle ihre groe liebe ihr cousin connor odwyer hat die frau fr leben noch nicht gefunden doch auf wundersame weise fhlt er sich pltzlich zur leidenschaftlichen meara hingezogen da glck wird getrbt al cabhan der blutrnstige feind de clan meara benutzt um sie alle zu vernichten hlt der kreis der freunde dieser herausforderung stand
9783809026396.0,12758,Himmelschlüssel,"Um Hunderte Menschenleben zu retten, muss die Wahrheit über einen einzigen Mann ans Licht kommen Eine vollbesetzte Boeing 747 hebt in Stockholm ab und fliegt in Richtung New York. Kurz nach dem Start wird ein Drohbrief an Bord gefunden, laut dem das Leben von über 400 Passagieren in Gefahr ist. Kriminalkommissar Alex Recht muss das Flugzeug vor der Explosion bewahren, doch dazu benötigt er die Hilfe und den Scharfsinn von Fredrika Bergman. Und allzu bald wird den beiden klar, dass die Flugzeugentführung einen teuflischeren Grund hat, als sich die Ermittler vorzustellen vermögen. Denn der Kopilot des Flugzeugs ist niemand anderes als Alex‘ Sohn Erik …Ein neuer Fall für Fredrika Bergman. Kristina Ohlsson, Jahrgang 1979, arbeitete im schwedischen Außen- und Verteidigungsministerium als Expertin für EU-Außenpolitik und Nahostfragen, bei der nationalen schwedischen Polizeibehörde in Stockholm und als Terrorismusexpertin bei der OSZE in Wien. Mit ihrem Debütroman Aschenputtel gelang ihr der internationale Durchbruch als Thrillerautorin, gefolgt von den neuen Fällen von Fredrika Bergman und Alex Recht, Tausendschön, Sterntaler und Himmelschlüssel.",2014.0,,478.0,1158,https://media1.jpc.de/image/h320/front/0/9783809026396.jpg,Thriller,"['Ohlsson, Kristina']",um hunderte menschenleben zu retten mus die wahrheit ber einen einzigen mann an licht kommen eine vollbesetzte boeing hebt stockholm ab und fliegt richtung new york kurz nach dem start wird ein drohbrief bord gefunden laut dem da leben von ber passagieren gefahr ist kriminalkommissar alex recht mus da flugzeug vor der explosion bewahren doch dazu bentigt er die hilfe und den scharfsinn von fredrika bergman und allzu bald wird den beiden klar das die flugzeugentfhrung einen teuflischeren grund hat al sich die ermittler vorzustellen vermgen denn der kopilot de flugzeugs ist niemand anderes al alex sohn erik ein neuer fall fr fredrika bergman kristina ohlsson jahrgang arbeitete im schwedischen auen und verteidigungsministerium al expertin fr euauenpolitik und nahostfragen bei der nationalen schwedischen polizeibehrde stockholm und al terrorismusexpertin bei der osze wien mit ihrem debtroman aschenputtel gelang ihr der internationale durchbruch al thrillerautorin gefolgt von den neuen fllen von fredrika bergman und alex recht tausendschn sterntaler und himmelschlssel
9783551556042.0,12769,Helden des Olymp : Das Haus des Hades,"Percy und Annabeth haben es mit ihren Freunden auf ihrem Schiff, der Argo II, bis nach Rom geschafft. Doch nun steht alles auf dem Spiel: Die Erdg&ouml;ttin Gaia und ihre Armee aus Riesen k&ouml;nnen sie nur aufhalten, wenn sie die Tore des Todes von beiden Seiten gleichzeitig verschlie&szlig;en.Gut, dass Percy und Annabeth ohnehin durch einen Felsschlund in die Unterwelt gest&uuml;rzt sind, da k&ouml;nnen sie gleich auf die Suche danach gehen. Werden sie es rechtzeitig schaffen und den Untergang des Olymps verhindern? ",2014.0,,620.0,525,https://media1.jpc.de/image/h320/front/0/9783551556059.jpg,Abenteuer Fantasy,"['Riordan, Rick']",percy und annabeth haben e mit ihren freunden auf ihrem schiff der argo ii bi nach rom geschafft doch nun steht alles auf dem spiel die erdgoumlttin gaia und ihre armee au riesen koumlnnen sie nur aufhalten wenn sie die tore de todes von beiden seiten gleichzeitig verschlieszligengut das percy und annabeth ohnehin durch einen felsschlund die unterwelt gestuumlrzt sind da koumlnnen sie gleich auf die suche danach gehen werden sie e rechtzeitig schaffen und den untergang de olymps verhindern
9783446247604.0,12784,"Der Tag, als meine Frau einen Mann fand","Chloe und Rasmus sind seit fast zwanzig Jahren verheiratet, und ja, alles bestens, man hat sich entwickelt, man ist sich vertraut. Aber dass dieses Leben nun einfach so weitergehen soll, ist auch nicht auszuhalten. Rasmus will es noch einmal wissen: Eine neue Welt erobern, weit weg von zu Hause; zeigen, was er kann. Chloe ist immer bei ihm. Bis sie Benny trifft und sich noch einmal verliebt, wild und leidenschaftlich: Nicht an morgen denken, Sex die ganze Nacht, noch einmal jung sein, verdammt nochmal. Chloe erlebt den besten Sex ihres Lebens, und Rasmus die größte Katastrophe. Sibylle Berg stellt die Frage, die alle Paare irgendwann einmal beschäftigt: Ist Sex lebensnotwendig? Oder doch eher die Liebe? Sibylle Berg lebt als Dramatikerin und Autorin in Zürich und Tel Aviv. Bisher veröffentlichte sie 15 Romane, 16 Theaterstücke und wurde in 26 Sprachen übersetzt. Bei Hanser erschienen Der Mann schläft (Roman, 2009), Vielen Dank für das Leben (Roman, 2012) und Wie halte ich das nur alles aus (2013). ",2015.0,,256.0,1013,https://media1.jpc.de/image/h320/front/0/9783446247604.jpg,Schweizer Autor,"['Berg, Sibylle']",chloe und rasmus sind seit fast zwanzig jahren verheiratet und ja alles bestens man hat sich entwickelt man ist sich vertraut aber das diesis leben nun einfach weitergehen soll ist auch nicht auszuhalten rasmus e noch einmal wissen eine neue welt erobern weit weg von zu hause zeigen er kann chloe ist immer bei ihm bi sie benny trifft und sich noch einmal verliebt wild und leidenschaftlich nicht morgen denken sex die ganze nacht noch einmal jung sein verdammt nochmal chloe erlebt den besten sex ihres lebens und rasmus die grte katastrophe sibylle berg stellt die frage die alle paare irgendwann einmal beschftigt ist sex lebensnotwendig oder doch eher die liebe sibylle berg lebt al dramatikerin und autorin zrich und tel aviv bisher verffentlichte sie romane theaterstcke und wurde sprachen bersetzt bei hanser erschienen der mann schlft roman vielen dank fr da leben roman und wie halte ich da nur alles au
9783845806051.0,12796,Magie im Mondschein,"Ein kleines K&auml;tzchen mit Zauberkr&auml;ften als Freund f&uuml;r alle F&auml;lle!Eva ist nicht wirklich begeistert von der Idee, zusammen mit ihren Eltern f&uuml;r ein paar Tage eine Katzenpension zu h&uuml;ten. Doch als ein kleines sandfarbenes K&auml;tzchen auftaucht, das so ganz anders ist als all die anderen Katzen um es herum, beginnt ein magisches Abenteuer &hellip; ",2014.0,,118.0,379,https://media1.jpc.de/image/h320/front/0/9783845806051.jpg,Freundschaft,"['Bentley, Sue']",ein kleines kaumltzchen mit zauberkraumlften al freund fuumlr alle faumllleeva ist nicht wirklich begeistert von der idee zusammen mit ihren eltern fuumlr ein paar tage eine katzenpension zu huumlten doch al ein kleines sandfarbenes kaumltzchen auftaucht da ganz anders ist al die anderen katzen um e herum beginnt ein magisches abenteuer hellip
9783401600888.0,12801,Die Rache der Raptoren,"Volle Schubkraft voraus! Die fleischfressende Raptoren haben zwei der größten Dinoathleten aus dem Jurassic Quadranten entführt. Und das ausgerechnet zum Start der großen Olympischen Dinosaurierspiele! Captain Teggs und seine neue Crew müssen die Sportler unbedingt retten. Aber schnell wird den Astrosauriern klar: Die Raptoren verbergen ein größeres Geheimnis, als es zunächst den Anschein hatte &hellip; Kann Teggs das Rätsel lösen, bevor es zu spät ist? Andrea Wandel wei&szlig;, wovon sie schreibt, wenn sie ihre Pferdeb&uuml;cher f&uuml;r Jugendliche verfasst. Hat sie doch drei Kinder und ebenso viele Pferde. Die gelernte Musikjournalistin, die fr&uuml;her rund um die Welt flog, um Rockmusiker zu interviewen, lebt heute mit ihrer Familie in Berlin. ",2015.0,,120.0,759,https://media1.jpc.de/image/h320/front/0/9783401600888.jpg,Abenteuer,"['Cole, Steve']",volle schubkraft voraus die fleischfressende raptoren haben zwei der grten dinoathleten au dem jurassic quadranten entfhrt und da ausgerechnet zum start der groen olympischen dinosaurierspiele captain teggs und seine neue crew mssen die sportler unbedingt retten aber schnell wird den astrosauriern klar die raptoren verbergen ein greres geheimnis al e zunchst den anschein hatte hellip kann teggs da rtsel lsen bevor e zu spt ist andrea wandel weiszlig wovon sie schreibt wenn sie ihre pferdebuumlcher fuumlr jugendliche verfasst hat sie doch drei kinder und ebenso viele pferde die gelernte musikjournalistin die fruumlher rund um die welt flog um rockmusiker zu interviewen lebt heute mit ihrer familie berlin
9783473407019.0,12803,Saugute Ferien,"Seit das Minischwein Moses auf dem Sternenhof Unterschlupf gefunden hat, stellt es andauernd Blödsinn an. Fee hat schließlich die rettende Idee: Ihr Vater könnte dem Minischwein ein paar Kunststücke beibringen, um das kluge Tier zu beschäftigen! Es zeigt sich, dass Moses eine echte Rampensau ist. Doch Moses Showtalent bleibt auch dem fiesen Bauern Brims nicht verborgen. Er wittert eine wahre Goldgrube und entführt Moses bei Nacht und Nebel.",2014.0,,120.0,444,https://media1.jpc.de/image/h320/front/0/9783473407019.jpg,Abenteuer,"['Luhn, Usch']",seit da minischwein moses auf dem sternenhof unterschlupf gefunden hat stellt e andauernd bldsinn fee hat schlielich die rettende idee ihr vater knnte dem minischwein ein paar kunststcke beibringen um da kluge tier zu beschftigen e zeigt sich das moses eine echte rampensau ist doch moses showtalent bleibt auch dem fiesen bauern brim nicht verborgen er wittert eine wahre goldgrube und entfhrt moses bei nacht und nebel
9783473368945.0,12863,Eiskönig,"Die Wölfe der Vulkangarde sind beunruhigt: Eine Kältewelle ist über die Hinterlande hereingebrochen, die Karibuherden bleiben aus und es herrscht eine bittere Hungersnot. Außerdem verschwinden immer mehr Wölfe auf mysteriöse Weise. Faolan und Edme werden losgeschickt, um der Sache auf den Grund zu gehen - und machen eine unglaubliche Entdeckung: Ein selbsternannter Prophet schart Wölfe um sich. Und er scheint eine geheimnisvolle Macht über seine Anhänger auszuüben. ",2015.0,,255.0,470,https://media1.jpc.de/image/h320/front/0/9783473369133.jpg,Abenteuer,"['Lasky, Kathryn']",die wlfe der vulkangarde sind beunruhigt eine kltewelle ist ber die hinterlande hereingebrochen die karibuherden bleiben au und e herrscht eine bittere hungersnot auerdem verschwinden immer mehr wlfe auf mysterise weise faolan und edme werden losgeschickt um der sache auf den grund zu gehen und machen eine unglaubliche entdeckung ein selbsternannter prophet schart wlfe um sich und er scheint eine geheimnisvolle macht ber seine anhnger auszuben
9783038480174.0,12866,Fahrerflucht,"Maik wird auf der Straße angefahren. Der Autofahrer gibt Gas und verschwindet unerkannt - Fahrerflucht! Die Kids lernen Maik bei einem Besuch kennen, als der Junge bereits im Rollstuhl sitzt. Die Frage, wer das Auto gesteuert hat, lässt ihm und den Kids keine Ruhe mehr. Aber die polizeilichen Ermittlungen werden eingestellt. Auf Maiks Bitte hin rollen die Kids den Fall nochmals auf. Und sie stoßen schon bald auf wichtige Hinweise, die der Polizei noch nicht vorlagen. Werden die Kids es schaffen, den Täter zu finden? - Ein echter Kaminski-Krimi mit Hochspannung bis zur letzten Seite!Auch diesmal hat der Autor sorgfältig recherchiert. Wie laufen die Ermittlungen, Befragungen und Zeugenaufrufe bei der Kriminalpolizei ab? Was erleben Pflegefachfrauen im Paraplegiker-Zentrum, und was sagen die Pädagogen? Zusätzlich erhielt der Autor viele Informationen durch den zweitägigen Selbstversuch seiner Tochter: Im Rollstuhl durch die Stadt fahren, in den Bus und die Bahn gelangen, Kaufhäuser und Restaurants besuchen, am Bahnhof die Toilette aufsuchen, zu hoch angebrachte Geldautomaten und Liftknöpfe bedienen, hohe Randsteine und steile Unterführungsaufgänge meistern ... ",2014.0,,224.0,1176,https://media1.jpc.de/image/h320/front/0/9783038480174.jpg,Abenteuer,"['Meier, Carlo']",maik wird auf der strae angefahren der autofahrer gibt gas und verschwindet unerkannt fahrerflucht die kid lernen maik bei einem besuch kennen al der junge bereits im rollstuhl sitzt die frage wer da auto gesteuert hat lsst ihm und den kid keine ruhe mehr aber die polizeilichen ermittlungen werden eingestellt auf maiks bitte hin rollen die kid den fall nochmals auf und sie stoen schon bald auf wichtige hinweise die der polizei noch nicht vorlagen werden die kid e schaffen den tter zu finden ein echter kaminskikrimi mit hochspannung bi zur letzten seiteauch diesmal hat der autor sorgfltig recherchiert wie laufen die ermittlungen befragungen und zeugenaufrufe bei der kriminalpolizei ab erleben pflegefachfrauen im paraplegikerzentrum und sagen die pdagogen zustzlich erhielt der autor viele informationen durch den zweitgigen selbstversuch seiner tochter im rollstuhl durch die stadt fahren den bus und die bahn gelangen kaufhuser und restaurant besuchen bahnhof die toilette aufsuchen zu hoch angebrachte geldautomaten und liftknpfe bedienen hohe randsteine und steile unterfhrungsaufgnge meistern
